"Mantel","Cohen","Samp_Size","Spread","Area","Scenario","MC"
0.919550179427198,0.958743225222836,764,NA,"Small","Allsmall",2
0.919207983692687,0.953145119993388,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948781543893044,6224,NA,"Large","Alllarge",2
0.927118748690578,0.960766382030152,200,NA,"Small","Area",2
0.946739059048735,0.956048282250345,200,NA,"Medium","Area",2
0.901002507528708,0.936377599802659,200,NA,"Large","Area",2
0.899424353,0.935379912646573,10000,NA,NA,"All",2
0.919550179427198,0.958465310128593,764,NA,"Small","Allsmall",2
0.919207983692687,0.953521737306926,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948912406499585,6224,NA,"Large","Alllarge",2
0.891831248770729,1,200,NA,"Small","Area",2
0.873568549125227,0.987869480539927,200,NA,"Medium","Area",2
0.935384332479177,0.94104458432027,200,NA,"Large","Area",2
0.899424353,0.935518298000485,10000,NA,NA,"All",2
0.919550179427198,0.958305048414457,764,NA,"Small","Allsmall",2
0.919207983692687,0.952901215257118,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948879396603236,6224,NA,"Large","Alllarge",2
0.927199262392178,0.970284414714216,200,NA,"Small","Area",2
0.875279441865644,0.94544054566892,200,NA,"Medium","Area",2
0.928564057691142,0.953408008857146,200,NA,"Large","Area",2
0.899424353,0.935776232870615,10000,NA,NA,"All",2
0.919550179427198,0.958568023168808,764,NA,"Small","Allsmall",2
0.919207983692687,0.953298434609294,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948692574126618,6224,NA,"Large","Alllarge",2
0.935572169223254,0.93556454791273,200,NA,"Small","Area",2
0.851443694052378,0.969819685285216,200,NA,"Medium","Area",2
0.90283890599703,0.954082076787846,200,NA,"Large","Area",2
0.899424353,0.935625430701954,10000,NA,NA,"All",2
0.919550179427198,0.95897741802301,764,NA,"Small","Allsmall",2
0.919207983692687,0.953465175644791,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948898003163927,6224,NA,"Large","Alllarge",2
0.943803363392299,0.92789785789008,200,NA,"Small","Area",2
0.911731979061097,0.944594630823016,200,NA,"Medium","Area",2
0.888652315177155,0.921900268480059,200,NA,"Large","Area",2
0.899424353,0.935527586366887,10000,NA,NA,"All",2
0.919550179427198,0.9587915245915,764,NA,"Small","Allsmall",2
0.919207983692687,0.953526171153602,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948910508786239,6224,NA,"Large","Alllarge",2
0.919554134724964,0.967006606788785,200,NA,"Small","Area",2
0.94430627849618,0.947847614621103,200,NA,"Medium","Area",2
0.928394448706906,0.955180706759666,200,NA,"Large","Area",2
0.899424353,0.935549484780596,10000,NA,NA,"All",2
0.919550179427198,0.958651776572885,764,NA,"Small","Allsmall",2
0.919207983692687,0.953061219875099,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948896934313395,6224,NA,"Large","Alllarge",2
0.930514314423915,0.981590201616133,200,NA,"Small","Area",2
0.932178954662397,0.94640217235595,200,NA,"Medium","Area",2
0.900723758967304,0.933459842665076,200,NA,"Large","Area",2
0.899424353,0.935611090999219,10000,NA,NA,"All",2
0.919550179427198,0.958733176495934,764,NA,"Small","Allsmall",2
0.919207983692687,0.953149586134226,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948938775192879,6224,NA,"Large","Alllarge",2
0.938890727314575,0.962137998374756,200,NA,"Small","Area",2
0.90228530605848,0.924556732242227,200,NA,"Medium","Area",2
0.920486106964538,0.961033739685449,200,NA,"Large","Area",2
0.899424353,0.935490942927923,10000,NA,NA,"All",2
0.919550179427198,0.958157026984248,764,NA,"Small","Allsmall",2
0.919207983692687,0.953155750906565,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949075444013379,6224,NA,"Large","Alllarge",2
0.896244358048079,0.922036243987856,200,NA,"Small","Area",2
0.905024992116426,0.965190732868633,200,NA,"Medium","Area",2
0.93942869794675,0.981916930104443,200,NA,"Large","Area",2
0.899424353,0.935720144535665,10000,NA,NA,"All",2
0.919550179427198,0.958714335610101,764,NA,"Small","Allsmall",2
0.919207983692687,0.953005557225364,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948754798326046,6224,NA,"Large","Alllarge",2
0.926167141291186,0.988455140814841,200,NA,"Small","Area",2
0.919201093449732,0.946636513794853,200,NA,"Medium","Area",2
0.906038519874172,0.915743971044798,200,NA,"Large","Area",2
0.899424353,0.93565806968532,10000,NA,NA,"All",2
0.919550179427198,0.959013759217718,764,NA,"Small","Allsmall",2
0.919207983692687,0.952891547471462,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949054221218129,6224,NA,"Large","Alllarge",2
0.940757948824842,0.966600857474318,200,NA,"Small","Area",2
0.924751537795498,0.890638555967377,200,NA,"Medium","Area",2
0.912256066737453,0.984179360972974,200,NA,"Large","Area",2
0.899424353,0.935494934399739,10000,NA,NA,"All",2
0.919550179427198,0.958712159274626,764,NA,"Small","Allsmall",2
0.919207983692687,0.953242141756867,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948922697139441,6224,NA,"Large","Alllarge",2
0.920485686304658,0.973286152406756,200,NA,"Small","Area",2
0.942532162653086,0.932649877998629,200,NA,"Medium","Area",2
0.936087030439655,0.919063644963326,200,NA,"Large","Area",2
0.899424353,0.935710026111041,10000,NA,NA,"All",2
0.919550179427198,0.958630836185636,764,NA,"Small","Allsmall",2
0.919207983692687,0.953351130237848,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948766093124768,6224,NA,"Large","Alllarge",2
0.915519719231589,0.947519662361995,200,NA,"Small","Area",2
0.896132480122626,0.933247639334842,200,NA,"Medium","Area",2
0.942047922472643,0.969819666200242,200,NA,"Large","Area",2
0.899424353,0.935689723783285,10000,NA,NA,"All",2
0.919550179427198,0.958774257409523,764,NA,"Small","Allsmall",2
0.919207983692687,0.953040652385429,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949183489637542,6224,NA,"Large","Alllarge",2
0.908567494845242,0.973158772560702,200,NA,"Small","Area",2
0.91124399680766,0.949095021411219,200,NA,"Medium","Area",2
0.929304485637408,0.955310381322769,200,NA,"Large","Area",2
0.899424353,0.935658433867721,10000,NA,NA,"All",2
0.919550179427198,0.959333715071192,764,NA,"Small","Allsmall",2
0.919207983692687,0.953423330156197,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948944053784806,6224,NA,"Large","Alllarge",2
0.917026377940188,0.961581740940131,200,NA,"Small","Area",2
0.940419816748726,0.957016426022497,200,NA,"Medium","Area",2
0.945763942903222,0.944069420844309,200,NA,"Large","Area",2
0.899424353,0.935438301231307,10000,NA,NA,"All",2
0.919550179427198,0.959196893275406,764,NA,"Small","Allsmall",2
0.919207983692687,0.953253509811934,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.94897269600817,6224,NA,"Large","Alllarge",2
0.916493462875155,0.983372899460806,200,NA,"Small","Area",2
0.851753460759262,0.963694837886851,200,NA,"Medium","Area",2
0.923405852561031,0.901636522382444,200,NA,"Large","Area",2
0.899424353,0.935487040847541,10000,NA,NA,"All",2
0.919550179427198,0.95946384423279,764,NA,"Small","Allsmall",2
0.919207983692687,0.953174672690519,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948912246750225,6224,NA,"Large","Alllarge",2
0.935929649669767,0.973393153701071,200,NA,"Small","Area",2
0.916754304949798,0.976613679698736,200,NA,"Medium","Area",2
0.941260498300684,0.961434685070596,200,NA,"Large","Area",2
0.899424353,0.935618249490773,10000,NA,NA,"All",2
0.919550179427198,0.958744624786474,764,NA,"Small","Allsmall",2
0.919207983692687,0.953200996820256,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.94869104702621,6224,NA,"Large","Alllarge",2
0.924452769516829,0.952878606629825,200,NA,"Small","Area",2
0.903424236947417,0.953866936963173,200,NA,"Medium","Area",2
0.91606979147478,0.952838285367107,200,NA,"Large","Area",2
0.899424353,0.935573926770765,10000,NA,NA,"All",2
0.919550179427198,0.958765016398776,764,NA,"Small","Allsmall",2
0.919207983692687,0.953260834242948,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949166666508299,6224,NA,"Large","Alllarge",2
0.890701371213124,0.988400803061239,200,NA,"Small","Area",2
0.873216393121284,0.951003968817939,200,NA,"Medium","Area",2
0.91106189223785,0.944972745432678,200,NA,"Large","Area",2
0.899424353,0.935621366166019,10000,NA,NA,"All",2
0.919550179427198,0.959310473558892,764,NA,"Small","Allsmall",2
0.919207983692687,0.953482914842853,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948956506546396,6224,NA,"Large","Alllarge",2
0.920885091824768,0.982185643813003,200,NA,"Small","Area",2
0.882972857864826,0.966081021281297,200,NA,"Medium","Area",2
0.928073064611968,0.962909352895135,200,NA,"Large","Area",2
0.899424353,0.935655361417602,10000,NA,NA,"All",2
0.919550179427198,0.958623467119032,764,NA,"Small","Allsmall",2
0.919207983692687,0.953358556149693,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949067429321518,6224,NA,"Large","Alllarge",2
0.928406367006882,0.988245327299272,200,NA,"Small","Area",2
0.926861966470608,0.935558898644243,200,NA,"Medium","Area",2
0.899723151968833,0.949906695685241,200,NA,"Large","Area",2
0.899424353,0.935668629831151,10000,NA,NA,"All",2
0.919550179427198,0.958449902332881,764,NA,"Small","Allsmall",2
0.919207983692687,0.953079107566183,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948923882214873,6224,NA,"Large","Alllarge",2
0.898083231728655,0.939996859002063,200,NA,"Small","Area",2
0.91742653667063,0.976945689042495,200,NA,"Medium","Area",2
0.934274145227985,0.966850491744026,200,NA,"Large","Area",2
0.899424353,0.935595022394649,10000,NA,NA,"All",2
0.919550179427198,0.958416043683115,764,NA,"Small","Allsmall",2
0.919207983692687,0.95326593530183,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948984973619094,6224,NA,"Large","Alllarge",2
0.940309457722777,0.958052787144989,200,NA,"Small","Area",2
0.890666481959809,0.945387337465645,200,NA,"Medium","Area",2
0.919677857530492,0.974180877981737,200,NA,"Large","Area",2
0.899424353,0.935642937129838,10000,NA,NA,"All",2
0.919550179427198,0.95871223369491,764,NA,"Small","Allsmall",2
0.919207983692687,0.953068573548609,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948968522941427,6224,NA,"Large","Alllarge",2
0.903262643143032,0.971376565578849,200,NA,"Small","Area",2
0.945642306393705,0.944978134054873,200,NA,"Medium","Area",2
0.929064996135301,0.941900362487962,200,NA,"Large","Area",2
0.899424353,0.935545267006021,10000,NA,NA,"All",2
0.919550179427198,0.958847752084798,764,NA,"Small","Allsmall",2
0.919207983692687,0.953320875771032,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948908330487456,6224,NA,"Large","Alllarge",2
0.932077751281937,0.935469416756572,200,NA,"Small","Area",2
0.936205620169437,0.965250637706267,200,NA,"Medium","Area",2
0.883463528635697,0.933241459980698,200,NA,"Large","Area",2
0.899424353,0.935480788861373,10000,NA,NA,"All",2
0.919550179427198,0.95865657636223,764,NA,"Small","Allsmall",2
0.919207983692687,0.953223620695838,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948926157814356,6224,NA,"Large","Alllarge",2
0.938930955793422,0.965856577246095,200,NA,"Small","Area",2
0.919635387638632,0.947452579435554,200,NA,"Medium","Area",2
0.879969120105626,0.916684895230592,200,NA,"Large","Area",2
0.899424353,0.935600865719749,10000,NA,NA,"All",2
0.919550179427198,0.959033188001171,764,NA,"Small","Allsmall",2
0.919207983692687,0.953367180407766,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949040544167425,6224,NA,"Large","Alllarge",2
0.924539193833457,0.95367579436695,200,NA,"Small","Area",2
0.913175242565252,0.939134106268152,200,NA,"Medium","Area",2
0.90899593516352,0.952859858847468,200,NA,"Large","Area",2
0.899424353,0.935535096999269,10000,NA,NA,"All",2
0.919550179427198,0.959015978396942,764,NA,"Small","Allsmall",2
0.919207983692687,0.953200041482275,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948820021971846,6224,NA,"Large","Alllarge",2
0.886647396073423,0.956158571111584,200,NA,"Small","Area",2
0.941152354851903,0.936701706379488,200,NA,"Medium","Area",2
0.894192728484918,0.972664859575048,200,NA,"Large","Area",2
0.899424353,0.935590756333971,10000,NA,NA,"All",2
0.919550179427198,0.95833748196048,764,NA,"Small","Allsmall",2
0.919207983692687,0.95334953182134,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949052442441908,6224,NA,"Large","Alllarge",2
0.925039859342255,0.940082368503657,200,NA,"Small","Area",2
0.915009579747818,0.908146728719095,200,NA,"Medium","Area",2
0.86850318967389,0.908604819009265,200,NA,"Large","Area",2
0.899424353,0.935442936633674,10000,NA,NA,"All",2
0.919550179427198,0.958646252477093,764,NA,"Small","Allsmall",2
0.919207983692687,0.953193998359808,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949028402931923,6224,NA,"Large","Alllarge",2
0.947636139770619,0.972441661262216,200,NA,"Small","Area",2
0.911499398545849,0.958785069817511,200,NA,"Medium","Area",2
0.933385372358162,0.964978172462958,200,NA,"Large","Area",2
0.899424353,0.935510152940158,10000,NA,NA,"All",2
0.919550179427198,0.959372829780404,764,NA,"Small","Allsmall",2
0.919207983692687,0.953107645340887,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948967642431038,6224,NA,"Large","Alllarge",2
0.859698547513109,0.946991765706358,200,NA,"Small","Area",2
0.945962415423378,1,200,NA,"Medium","Area",2
0.92342712560818,0.897787691227293,200,NA,"Large","Area",2
0.899424353,0.935743959509711,10000,NA,NA,"All",2
0.919550179427198,0.95790238947379,764,NA,"Small","Allsmall",2
0.919207983692687,0.953337874085566,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.9490120380445,6224,NA,"Large","Alllarge",2
0.895404604889023,0.943744345585088,200,NA,"Small","Area",2
0.943372678118287,0.922611595406548,200,NA,"Medium","Area",2
0.914927115628572,0.94685144722651,200,NA,"Large","Area",2
0.899424353,0.935549406508838,10000,NA,NA,"All",2
0.919550179427198,0.958305688264035,764,NA,"Small","Allsmall",2
0.919207983692687,0.953477451713464,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.94922127391419,6224,NA,"Large","Alllarge",2
0.932299067452638,0.971629398609608,200,NA,"Small","Area",2
0.935499290813901,0.925844471235349,200,NA,"Medium","Area",2
0.920930971856233,0.944379209640236,200,NA,"Large","Area",2
0.899424353,0.935403058214324,10000,NA,NA,"All",2
0.919550179427198,0.958974187792893,764,NA,"Small","Allsmall",2
0.919207983692687,0.953166132017344,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949138606101218,6224,NA,"Large","Alllarge",2
0.913205429411437,0.967114302928441,200,NA,"Small","Area",2
0.924437174881316,0.943885704395239,200,NA,"Medium","Area",2
0.905470571255484,0.921614171348778,200,NA,"Large","Area",2
0.899424353,0.935584519802616,10000,NA,NA,"All",2
0.919550179427198,0.9589604554158,764,NA,"Small","Allsmall",2
0.919207983692687,0.953612754203852,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948839832434892,6224,NA,"Large","Alllarge",2
0.92915934763153,0.972932677673136,200,NA,"Small","Area",2
0.913795531583145,0.968612635860503,200,NA,"Medium","Area",2
0.915539438085588,0.940447244719926,200,NA,"Large","Area",2
0.899424353,0.935422145209416,10000,NA,NA,"All",2
0.919550179427198,0.958788111419812,764,NA,"Small","Allsmall",2
0.919207983692687,0.953275281105213,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949022035013203,6224,NA,"Large","Alllarge",2
0.866288997609779,0.921595140770892,200,NA,"Small","Area",2
0.896356272429858,1,200,NA,"Medium","Area",2
0.922469316778754,0.988252518161884,200,NA,"Large","Area",2
0.899424353,0.935357852853965,10000,NA,NA,"All",2
0.919550179427198,0.958376363043173,764,NA,"Small","Allsmall",2
0.919207983692687,0.95309110261116,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948869084887706,6224,NA,"Large","Alllarge",2
0.880154480082077,0.988013872880214,200,NA,"Small","Area",2
0.933993215736095,0.964120782492084,200,NA,"Medium","Area",2
0.913629988793054,0.955233431238502,200,NA,"Large","Area",2
0.899424353,0.935637082428522,10000,NA,NA,"All",2
0.919550179427198,0.958645355833268,764,NA,"Small","Allsmall",2
0.919207983692687,0.953325772909096,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948849126565649,6224,NA,"Large","Alllarge",2
0.937105772495908,0.946445893228672,200,NA,"Small","Area",2
0.928460923060885,0.961834553475852,200,NA,"Medium","Area",2
0.891564369745086,0.921490792903426,200,NA,"Large","Area",2
0.899424353,0.935431145073405,10000,NA,NA,"All",2
0.919550179427198,0.958929218254288,764,NA,"Small","Allsmall",2
0.919207983692687,0.953083010373443,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948662315250422,6224,NA,"Large","Alllarge",2
0.920420660307034,0.993771694078758,200,NA,"Small","Area",2
0.94955872118829,0.964444008213214,200,NA,"Medium","Area",2
0.904846206566652,0.96642751568907,200,NA,"Large","Area",2
0.899424353,0.935574344390104,10000,NA,NA,"All",2
0.919550179427198,0.958751062400513,764,NA,"Small","Allsmall",2
0.919207983692687,0.953077139455858,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948952678064028,6224,NA,"Large","Alllarge",2
0.90131674927884,0.989570295224736,200,NA,"Small","Area",2
0.90683044764957,0.928727807493675,200,NA,"Medium","Area",2
0.923031610657168,0.963500075600529,200,NA,"Large","Area",2
0.899424353,0.935593984165805,10000,NA,NA,"All",2
0.919550179427198,0.95859607859248,764,NA,"Small","Allsmall",2
0.919207983692687,0.9529553000694,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948669658872039,6224,NA,"Large","Alllarge",2
0.928299588438109,0.976987121771722,200,NA,"Small","Area",2
0.923845232646698,0.927778854722098,200,NA,"Medium","Area",2
0.867004072203198,0.938388153524718,200,NA,"Large","Area",2
0.899424353,0.935413773293728,10000,NA,NA,"All",2
0.919550179427198,0.958992835738413,764,NA,"Small","Allsmall",2
0.919207983692687,0.953325298186303,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948838373018478,6224,NA,"Large","Alllarge",2
0.908860509454081,0.968448982384729,200,NA,"Small","Area",2
0.896854407344084,0.885361373348102,200,NA,"Medium","Area",2
0.912137349245913,0.952386057431186,200,NA,"Large","Area",2
0.899424353,0.935544438895676,10000,NA,NA,"All",2
0.919550179427198,0.957866904836523,764,NA,"Small","Allsmall",2
0.919207983692687,0.953214968656761,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948861850805281,6224,NA,"Large","Alllarge",2
0.951521780625024,0.953408798002659,200,NA,"Small","Area",2
0.907878721924746,0.951825912982281,200,NA,"Medium","Area",2
0.899056790311978,0.977701507333819,200,NA,"Large","Area",2
0.899424353,0.935479729996466,10000,NA,NA,"All",2
0.919550179427198,0.95892786246891,764,NA,"Small","Allsmall",2
0.919207983692687,0.95317525621053,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948795810839612,6224,NA,"Large","Alllarge",2
0.906560935836498,0.948434441943093,200,NA,"Small","Area",2
0.909503105605756,0.90537973562345,200,NA,"Medium","Area",2
0.93491651603323,0.982045399833015,200,NA,"Large","Area",2
0.899424353,0.935311411559392,10000,NA,NA,"All",2
0.919550179427198,0.959300194388086,764,NA,"Small","Allsmall",2
0.919207983692687,0.95289946293755,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948809517861679,6224,NA,"Large","Alllarge",2
0.92368502399828,0.977784654062214,200,NA,"Small","Area",2
0.886950928120921,0.971190163622038,200,NA,"Medium","Area",2
0.892800517475867,0.979581848997125,200,NA,"Large","Area",2
0.899424353,0.935743066878161,10000,NA,NA,"All",2
0.919550179427198,0.959215975407257,764,NA,"Small","Allsmall",2
0.919207983692687,0.953083212142794,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949000599721709,6224,NA,"Large","Alllarge",2
0.909720818728653,0.981814217984205,200,NA,"Small","Area",2
0.936581963449162,0.959639600025885,200,NA,"Medium","Area",2
0.93838094426589,0.988114792467493,200,NA,"Large","Area",2
0.899424353,0.935590601110983,10000,NA,NA,"All",2
0.919550179427198,0.959098116017958,764,NA,"Small","Allsmall",2
0.919207983692687,0.953439213003717,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948972852270451,6224,NA,"Large","Alllarge",2
0.932442192558978,0.947801550692751,200,NA,"Small","Area",2
0.940052397603907,0.95904163823641,200,NA,"Medium","Area",2
0.906028160304213,0.971094051180436,200,NA,"Large","Area",2
0.899424353,0.935590909100291,10000,NA,NA,"All",2
0.919550179427198,0.959098859665102,764,NA,"Small","Allsmall",2
0.919207983692687,0.953508505604063,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948729706053837,6224,NA,"Large","Alllarge",2
0.913824086894939,0.923854294734604,200,NA,"Small","Area",2
0.910462036061366,0.949573000129103,200,NA,"Medium","Area",2
0.904488040240917,0.931952621173352,200,NA,"Large","Area",2
0.899424353,0.93548768828199,10000,NA,NA,"All",2
0.919550179427198,0.957948945033318,764,NA,"Small","Allsmall",2
0.919207983692687,0.953568678874067,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948774464016586,6224,NA,"Large","Alllarge",2
0.914935670985332,0.946461960499232,200,NA,"Small","Area",2
0.90298543903562,0.981832492471504,200,NA,"Medium","Area",2
0.919787385358552,0.95474096857489,200,NA,"Large","Area",2
0.899424353,0.935623329405671,10000,NA,NA,"All",2
0.919550179427198,0.958484295728949,764,NA,"Small","Allsmall",2
0.919207983692687,0.953355313199214,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948868736752057,6224,NA,"Large","Alllarge",2
0.941341728971304,0.93755112026241,200,NA,"Small","Area",2
0.938281925164353,0.962736371355414,200,NA,"Medium","Area",2
0.931296824459321,0.937793014922569,200,NA,"Large","Area",2
0.899424353,0.935597038775385,10000,NA,NA,"All",2
0.919550179427198,0.95886554339849,764,NA,"Small","Allsmall",2
0.919207983692687,0.953113982158715,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948824264292422,6224,NA,"Large","Alllarge",2
0.942954855082758,0.949991122871857,200,NA,"Small","Area",2
0.890020034284445,0.982140545573685,200,NA,"Medium","Area",2
0.90398890716732,0.994577184786098,200,NA,"Large","Area",2
0.899424353,0.935713150424879,10000,NA,NA,"All",2
0.919550179427198,0.958797194948288,764,NA,"Small","Allsmall",2
0.919207983692687,0.952940346199616,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949027973955762,6224,NA,"Large","Alllarge",2
0.902559075249512,0.929942993625415,200,NA,"Small","Area",2
0.909279927922658,0.938462132110727,200,NA,"Medium","Area",2
0.88507704831167,0.982835437908263,200,NA,"Large","Area",2
0.899424353,0.935418781141467,10000,NA,NA,"All",2
0.919550179427198,0.959110935145717,764,NA,"Small","Allsmall",2
0.919207983692687,0.953377460087716,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948872974059623,6224,NA,"Large","Alllarge",2
0.938488433234013,0.944437270135524,200,NA,"Small","Area",2
0.896578641414969,0.980066562123383,200,NA,"Medium","Area",2
0.925828061261606,0.934635951559697,200,NA,"Large","Area",2
0.899424353,0.935658427838729,10000,NA,NA,"All",2
0.919550179427198,0.959234747391863,764,NA,"Small","Allsmall",2
0.919207983692687,0.952983107690627,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949119051693878,6224,NA,"Large","Alllarge",2
0.903552324355781,0.94071917108704,200,NA,"Small","Area",2
0.930068933406621,0.905714669063377,200,NA,"Medium","Area",2
0.918000473096578,0.951643723649172,200,NA,"Large","Area",2
0.899424353,0.935741058446565,10000,NA,NA,"All",2
0.919550179427198,0.958958141632291,764,NA,"Small","Allsmall",2
0.919207983692687,0.95315306599686,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949138981536015,6224,NA,"Large","Alllarge",2
0.898279145251657,0.958338597894081,200,NA,"Small","Area",2
0.933102229068987,0.964544732975903,200,NA,"Medium","Area",2
0.906580236424436,0.931483812216262,200,NA,"Large","Area",2
0.899424353,0.935458271396865,10000,NA,NA,"All",2
0.919550179427198,0.958822757682085,764,NA,"Small","Allsmall",2
0.919207983692687,0.953239274158544,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949093524952352,6224,NA,"Large","Alllarge",2
0.938689180556438,0.987709553303082,200,NA,"Small","Area",2
0.880187660618142,0.972619991578961,200,NA,"Medium","Area",2
0.944632979056287,0.917115291351604,200,NA,"Large","Area",2
0.899424353,0.935599011061497,10000,NA,NA,"All",2
0.919550179427198,0.95938369358843,764,NA,"Small","Allsmall",2
0.919207983692687,0.953377396967428,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949256617192081,6224,NA,"Large","Alllarge",2
0.937477179113698,0.978599283110805,200,NA,"Small","Area",2
0.92665657115645,0.939615659618239,200,NA,"Medium","Area",2
0.903135794830252,0.939290943755282,200,NA,"Large","Area",2
0.899424353,0.935530698361714,10000,NA,NA,"All",2
0.919550179427198,0.958987014984654,764,NA,"Small","Allsmall",2
0.919207983692687,0.953382743157198,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948951355437878,6224,NA,"Large","Alllarge",2
0.908718349817166,0.967155383713662,200,NA,"Small","Area",2
0.842430518003735,0.96274243314196,200,NA,"Medium","Area",2
0.926329263867585,0.988108027600919,200,NA,"Large","Area",2
0.899424353,0.935499427859391,10000,NA,NA,"All",2
0.919550179427198,0.959232837463809,764,NA,"Small","Allsmall",2
0.919207983692687,0.953505237135103,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948997785473327,6224,NA,"Large","Alllarge",2
0.932688542903833,0.937394083836655,200,NA,"Small","Area",2
0.92260197507142,0.980077906018029,200,NA,"Medium","Area",2
0.920850352018598,0.966910449970914,200,NA,"Large","Area",2
0.899424353,0.935709886796186,10000,NA,NA,"All",2
0.919550179427198,0.958879992435961,764,NA,"Small","Allsmall",2
0.919207983692687,0.953043515808936,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948588760140341,6224,NA,"Large","Alllarge",2
0.887859118128242,0.954871470950648,200,NA,"Small","Area",2
0.93458587488271,0.950939336309602,200,NA,"Medium","Area",2
0.892494973916779,0.951660960866401,200,NA,"Large","Area",2
0.899424353,0.93553290961639,10000,NA,NA,"All",2
0.919550179427198,0.958806157182651,764,NA,"Small","Allsmall",2
0.919207983692687,0.953727232990561,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949027527802311,6224,NA,"Large","Alllarge",2
0.917003367307058,0.956362927441675,200,NA,"Small","Area",2
0.904445254409181,0.97265223895256,200,NA,"Medium","Area",2
0.924347716018266,0.909405662063912,200,NA,"Large","Area",2
0.899424353,0.935364126822395,10000,NA,NA,"All",2
0.919550179427198,0.958490022052347,764,NA,"Small","Allsmall",2
0.919207983692687,0.953204762071174,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948991430518912,6224,NA,"Large","Alllarge",2
0.912264805083595,0.939267169819079,200,NA,"Small","Area",2
0.945138893448011,0.922695765534825,200,NA,"Medium","Area",2
0.944947757938154,0.927608933108233,200,NA,"Large","Area",2
0.899424353,0.935745827896287,10000,NA,NA,"All",2
0.919550179427198,0.95877085278422,764,NA,"Small","Allsmall",2
0.919207983692687,0.952854594905873,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949088635360889,6224,NA,"Large","Alllarge",2
0.911632902140123,0.961501029170524,200,NA,"Small","Area",2
0.888896059421274,0.937253836619631,200,NA,"Medium","Area",2
0.896383068606318,0.981770346424674,200,NA,"Large","Area",2
0.899424353,0.935741239984797,10000,NA,NA,"All",2
0.919550179427198,0.958302723589118,764,NA,"Small","Allsmall",2
